SiteID,CompanyCode,ARSubledgerCode,PartNumber,WarehouseCode,TransactionDate,LineNumber,TransactionType,ReferenceNumber,ReferenceDescription,Quantity,AllocationType,AllocationCompany,AllocationAccount,Notes,APSubledgerCode,SupplierCode,PurchaseOrderNumber,UnitCost,InventoryCost,ETLUserID,ETLDateCreated,ETLDateModified
ADVDAS,AD,AR,8507956,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,54.085,LUKE,2016-12-08 16:57:10,2016-12-08 16:57:10
ADVDAS,AD,AR,8507957,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,9.3,LUKE,2016-12-08 16:57:10,2016-12-08 16:57:10
ADVDAS,AD,AR,8507965,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,20,,,,,,,,0,1.375,LUKE,2016-12-08 16:57:13,2016-12-08 16:57:13
ADVDAS,AD,AR,8507966,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,4.398,LUKE,2016-12-08 16:57:15,2016-12-08 16:57:15
ADVDAS,AD,AR,8508110,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,107.78,LUKE,2016-12-08 16:57:17,2016-12-08 16:57:17
ADVDAS,AD,AR,8508218,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,7.203,LUKE,2016-12-08 16:57:21,2016-12-08 16:57:21
ADVDAS,AD,AR,8508219,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,10,,,,,,,,0,2.796,LUKE,2016-12-08 16:57:23,2016-12-08 16:57:23
ADVDAS,AD,AR,8508243,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,29.38,LUKE,2016-12-08 16:57:26,2016-12-08 16:57:26
ADVDAS,AD,AR,8508251,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,223.18,LUKE,2016-12-08 16:57:28,2016-12-08 16:57:28
ADVDAS,AD,AR,8508259,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,131.92,LUKE,2016-12-08 16:57:29,2016-12-08 16:57:29
ADVDAS,AD,AR,8508276,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,11.273,LUKE,2016-12-08 16:57:29,2016-12-08 16:57:29
ADVDAS,AD,AR,8508504,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,19,,,,,,,,0,24.185,LUKE,2016-12-08 16:57:34,2016-12-08 16:57:34
ADVDAS,AD,AR,8508505,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,46,,,,,,,,0,20.238,LUKE,2016-12-08 16:57:35,2016-12-08 16:57:35
ADVDAS,AD,AR,8508508,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,18.521,LUKE,2016-12-08 16:57:36,2016-12-08 16:57:36
ADVDAS,AD,AR,8508519,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,21.635,LUKE,2016-12-08 16:57:38,2016-12-08 16:57:38
ADVDAS,AD,AR,8508612,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,9.471,LUKE,2016-12-08 16:57:38,2016-12-08 16:57:38
ADVDAS,AD,AR,8508821,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,955,,,,,,,,0,0.334,LUKE,2016-12-08 16:57:41,2016-12-08 16:57:41
ADVDAS,AD,AR,8508920-S,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,34,,,,,,,,0,2.63,LUKE,2016-12-08 16:57:43,2016-12-08 16:57:43
ADVDAS,AD,AR,8508923,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,7.09,LUKE,2016-12-08 16:57:44,2016-12-08 16:57:44
ADVDAS,AD,AR,8509106,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,96.897,LUKE,2016-12-08 16:57:47,2016-12-08 16:57:47
ADVDAS,AD,AR,8509547,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,-1,,,,,,,,0,19.24,LUKE,2016-12-08 16:57:51,2016-12-08 16:57:51
ADVDAS,AD,AR,8509643,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,110.24,LUKE,2016-12-08 16:57:51,2016-12-08 16:57:51
ADVDAS,AD,AR,8509979,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,783.4,LUKE,2016-12-08 16:57:59,2016-12-08 16:57:59
ADVDAS,AD,AR,8510113,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,49.21,LUKE,2016-12-08 16:58:02,2016-12-08 16:58:02
ADVDAS,AD,AR,8510115,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,10.752,LUKE,2016-12-08 16:58:03,2016-12-08 16:58:03
ADVDAS,AD,AR,8510117,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,52.6,LUKE,2016-12-08 16:58:04,2016-12-08 16:58:04
ADVDAS,AD,AR,8510121,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,18.435,LUKE,2016-12-08 16:58:04,2016-12-08 16:58:04
ADVDAS,AD,AR,8510122,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,21,,,,,,,,0,16.963,LUKE,2016-12-08 16:58:06,2016-12-08 16:58:06
ADVDAS,AD,AR,8510176,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,3.17,LUKE,2016-12-08 16:58:07,2016-12-08 16:58:07
ADVDAS,AD,AR,8510210,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,54,,,,,,,,0,8.796,LUKE,2016-12-08 16:58:11,2016-12-08 16:58:11
ADVDAS,AD,AR,8510211,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,85,,,,,,,,0,8.5,LUKE,2016-12-08 16:58:14,2016-12-08 16:58:14
ADVDAS,AD,AR,8510275,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,109,,,,,,,,0,0.429,LUKE,2016-12-08 16:58:18,2016-12-08 16:58:18
ADVDAS,AD,AR,8510276,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,2046.2,LUKE,2016-12-08 16:58:20,2016-12-08 16:58:20
ADVDAS,AD,AR,8510351,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,13,,,,,,,,0,7.585,LUKE,2016-12-08 16:58:26,2016-12-08 16:58:26
ADVDAS,AD,AR,8510669,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,54.31,LUKE,2016-12-08 16:58:34,2016-12-08 16:58:34
ADVDAS,AD,AR,8510899,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,171,,,,,,,,0,0.973,LUKE,2016-12-08 16:58:39,2016-12-08 16:58:39
ADVDAS,AD,AR,8510909,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,64.845,LUKE,2016-12-08 16:58:40,2016-12-08 16:58:40
ADVDAS,AD,AR,8510930,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,96.03,LUKE,2016-12-08 16:58:41,2016-12-08 16:58:41
ADVDAS,AD,AR,8510946,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,95.95,LUKE,2016-12-08 16:58:47,2016-12-08 16:58:47
ADVDAS,AD,AR,8511124,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,0,LUKE,2016-12-08 16:58:51,2016-12-08 16:58:51
ADVDAS,AD,AR,8511127,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,0,LUKE,2016-12-08 16:58:53,2016-12-08 16:58:53
ADVDAS,AD,AR,8511191,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,17,,,,,,,,0,0,LUKE,2016-12-08 16:58:56,2016-12-08 16:58:56
ADVDAS,AD,AR,8511317,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,12.408,LUKE,2016-12-08 16:58:58,2016-12-08 16:58:58
ADVDAS,AD,AR,8511603,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,17,,,,,,,,0,12.32,LUKE,2016-12-08 16:59:01,2016-12-08 16:59:01
ADVDAS,AD,AR,8511608,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,45.137,LUKE,2016-12-08 16:59:03,2016-12-08 16:59:03
ADVDAS,AD,AR,8511740,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,9,,,,,,,,0,6.45,LUKE,2016-12-08 16:59:12,2016-12-08 16:59:12
ADVDAS,AD,AR,8511741,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,30,,,,,,,,0,4.58,LUKE,2016-12-08 16:59:13,2016-12-08 16:59:13
ADVDAS,AD,AR,8511747,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,18,,,,,,,,0,5,LUKE,2016-12-08 16:59:15,2016-12-08 16:59:15
ADVDAS,AD,AR,8511882,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,12.95,LUKE,2016-12-08 16:59:17,2016-12-08 16:59:17
ADVDAS,AD,AR,8511883,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,3.24,LUKE,2016-12-08 16:59:17,2016-12-08 16:59:17
ADVDAS,AD,AR,8511884,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,8.35,LUKE,2016-12-08 16:59:18,2016-12-08 16:59:18
ADVDAS,AD,AR,8511936,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,16.51,LUKE,2016-12-08 16:59:22,2016-12-08 16:59:22
ADVDAS,AD,AR,8511947,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,17.85,LUKE,2016-12-08 16:59:24,2016-12-08 16:59:24
ADVDAS,AD,AR,8511948,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,49.315,LUKE,2016-12-08 16:59:24,2016-12-08 16:59:24
ADVDAS,AD,AR,8511963,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,0,LUKE,2016-12-08 16:59:26,2016-12-08 16:59:26
ADVDAS,AD,AR,8511967,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,244.899,LUKE,2016-12-08 16:59:27,2016-12-08 16:59:27
ADVDAS,AD,AR,8511969,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,12,,,,,,,,0,2.814,LUKE,2016-12-08 16:59:29,2016-12-08 16:59:29
ADVDAS,AD,AR,8511970,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,18.533,LUKE,2016-12-08 16:59:33,2016-12-08 16:59:33
ADVDAS,AD,AR,8511971,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,26.62,LUKE,2016-12-08 16:59:33,2016-12-08 16:59:33
ADVDAS,AD,AR,8511972,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,52.26,LUKE,2016-12-08 16:59:35,2016-12-08 16:59:35
ADVDAS,AD,AR,8511973,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,16.74,LUKE,2016-12-08 16:59:36,2016-12-08 16:59:36
ADVDAS,AD,AR,8511975,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,16.371,LUKE,2016-12-08 16:59:37,2016-12-08 16:59:37
ADVDAS,AD,AR,8511976,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,6.279,LUKE,2016-12-08 16:59:39,2016-12-08 16:59:39
ADVDAS,AD,AR,8511981,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,5.12,LUKE,2016-12-08 16:59:40,2016-12-08 16:59:40
ADVDAS,AD,AR,8512000,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,174,,,,,,,,0,4.17,LUKE,2016-12-08 16:59:41,2016-12-08 16:59:41
ADVDAS,AD,AR,8512005,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,20,,,,,,,,0,2.45,LUKE,2016-12-08 16:59:42,2016-12-08 16:59:42
ADVDAS,AD,AR,8512528,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,110.392,LUKE,2016-12-08 16:59:47,2016-12-08 16:59:47
ADVDAS,AD,AR,8512562,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,59.17,LUKE,2016-12-08 16:59:49,2016-12-08 16:59:49
ADVDAS,AD,AR,8512564,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,270,LUKE,2016-12-08 16:59:50,2016-12-08 16:59:50
ADVDAS,AD,AR,8512623,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,40,,,,,,,,0,2.48,LUKE,2016-12-08 16:59:52,2016-12-08 16:59:52
ADVDAS,AD,AR,8512624,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,5,,,,,,,,0,4.77,LUKE,2016-12-08 16:59:53,2016-12-08 16:59:53
ADVDAS,AD,AR,8512625,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,24.08,LUKE,2016-12-08 16:59:55,2016-12-08 16:59:55
ADVDAS,AD,AR,8512732,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,296.43,LUKE,2016-12-08 16:59:59,2016-12-08 16:59:59
ADVDAS,AD,AR,8512775,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,222.713,LUKE,2016-12-08 17:00:00,2016-12-08 17:00:00
ADVDAS,AD,AR,8512923,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,93.2,LUKE,2016-12-08 17:00:05,2016-12-08 17:00:05
ADVDAS,AD,AR,8512924,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,47.679,LUKE,2016-12-08 17:00:06,2016-12-08 17:00:06
ADVDAS,AD,AR,8512925,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,23.16,LUKE,2016-12-08 17:00:07,2016-12-08 17:00:07
ADVDAS,AD,AR,8512927,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,33.88,LUKE,2016-12-08 17:00:11,2016-12-08 17:00:11
ADVDAS,AD,AR,8513215,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,24,,,,,,,,0,3.225,LUKE,2016-12-08 17:00:13,2016-12-08 17:00:13
ADVDAS,AD,AR,8513217,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,157,,,,,,,,0,0.553,LUKE,2016-12-08 17:00:14,2016-12-08 17:00:14
ADVDAS,AD,AR,8513364,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,159.04,LUKE,2016-12-08 17:00:16,2016-12-08 17:00:16
ADVDAS,AD,AR,8513527,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,0.91,LUKE,2016-12-08 17:00:17,2016-12-08 17:00:17
ADVDAS,AD,AR,8513544,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,85.05,LUKE,2016-12-08 17:00:19,2016-12-08 17:00:19
ADVDAS,AD,AR,8513545,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,22,,,,,,,,0,172.2,LUKE,2016-12-08 17:00:21,2016-12-08 17:00:21
ADVDAS,AD,AR,8513752,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,72.21,LUKE,2016-12-08 17:00:23,2016-12-08 17:00:23
ADVDAS,AD,AR,8513767,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,2.62,LUKE,2016-12-08 17:00:25,2016-12-08 17:00:25
ADVDAS,AD,AR,8513775,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,456.49,LUKE,2016-12-08 17:00:26,2016-12-08 17:00:26
ADVDAS,AD,AR,8513776,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,23,,,,,,,,0,24.192,LUKE,2016-12-08 17:00:28,2016-12-08 17:00:28
ADVDAS,AD,AR,8513861,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,55.109,LUKE,2016-12-08 17:00:31,2016-12-08 17:00:31
ADVDAS,AD,AR,8513862,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,58.17,LUKE,2016-12-08 17:00:32,2016-12-08 17:00:32
ADVDAS,AD,AR,8513875,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,14.9,LUKE,2016-12-08 17:00:33,2016-12-08 17:00:33
ADVDAS,AD,AR,8513957,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,286.79,LUKE,2016-12-08 17:00:34,2016-12-08 17:00:34
ADVDAS,AD,AR,8513965,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,39.68,LUKE,2016-12-08 17:00:36,2016-12-08 17:00:36
ADVDAS,AD,AR,8513985,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,197.58,LUKE,2016-12-08 17:00:39,2016-12-08 17:00:39
ADVDAS,AD,AR,8513986,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,238.62,LUKE,2016-12-08 17:00:41,2016-12-08 17:00:41
ADVDAS,AD,AR,8514230,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,32.05,LUKE,2016-12-08 17:00:42,2016-12-08 17:00:42
ADVDAS,AD,AR,8514258,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,3.67,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514721,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,1.81,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514723,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,30,,,,,,,,0,2.81,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514752,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,25.13,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514805,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,4.285,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514900,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,7,,,,,,,,0,48.403,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514904,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,9.84,LUKE,2016-12-08 17:00:45,2016-12-08 17:00:45
ADVDAS,AD,AR,8514905,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,24,,,,,,,,0,6.11,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515166,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,77.095,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515262,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,400.27,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515267,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,71,,,,,,,,0,10.94,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515287,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,48,,,,,,,,0,6.05,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515440,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,729.39,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515466,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,66.6,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515506,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,30,,,,,,,,0,1.54,LUKE,2016-12-08 17:00:46,2016-12-08 17:00:46
ADVDAS,AD,AR,8515528,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,11,,,,,,,,0,8.87,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515557,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,39.24,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515558,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,1.43,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515622,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,14,,,,,,,,0,0,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515635,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,1.548,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515640,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,8,,,,,,,,0,33.056,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515777,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,69.41,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515797,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,74.65,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515885,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,86.488,LUKE,2016-12-08 17:00:47,2016-12-08 17:00:47
ADVDAS,AD,AR,8515918,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,11.87,LUKE,2016-12-08 17:00:48,2016-12-08 17:00:48
ADVDAS,AD,AR,8515936,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,3.36,LUKE,2016-12-08 17:00:48,2016-12-08 17:00:48
ADVDAS,AD,AR,8515948,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,49.32,LUKE,2016-12-08 17:00:48,2016-12-08 17:00:48
ADVDAS,AD,AR,8515989,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,2.28,LUKE,2016-12-08 17:00:48,2016-12-08 17:00:48
ADVDAS,AD,AR,8516039,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,24,,,,,,,,0,10.15,LUKE,2016-12-08 17:00:48,2016-12-08 17:00:48
ADVDAS,AD,AR,8516113,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,38,,,,,,,,0,5.2,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516131,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,84.113,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516136,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,10.644,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516146,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,13,,,,,,,,0,18.12,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516147,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,15,,,,,,,,0,7.323,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516236,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1.5,,,,,,,,0,61.59,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516245,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,1.6,LUKE,2016-12-08 17:00:49,2016-12-08 17:00:49
ADVDAS,AD,AR,8516326,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,16,,,,,,,,0,5.22,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516814,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,4,,,,,,,,0,115.389,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516824,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,6,,,,,,,,0,17.03,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516825,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,9.77,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516826,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,24.72,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516827,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,10,,,,,,,,0,22.507,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516837,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,344.82,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516995,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,201.18,LUKE,2016-12-08 17:00:50,2016-12-08 17:00:50
ADVDAS,AD,AR,8516998,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,17,,,,,,,,0,18.777,LUKE,2016-12-08 17:00:51,2016-12-08 17:00:51
ADVDAS,AD,AR,8516999,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,239,,,,,,,,0,0.26,LUKE,2016-12-08 17:00:51,2016-12-08 17:00:51
ADVDAS,AD,AR,8517041,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,1,,,,,,,,0,30.84,LUKE,2016-12-08 17:00:51,2016-12-08 17:00:51
ADVDAS,AD,AR,8517047,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,3,,,,,,,,0,18.248,LUKE,2016-12-08 17:00:51,2016-12-08 17:00:51
ADVDAS,AD,AR,8517090,MAIN,2016-12-08 00:00:00,01,CA,,Inventory Upload,2,,,,,,,,0,597.05,LUKE,2016-12-08 17:00:51,2016-12-08 17:00:51
